,Name,Colour,Price in Rouble,Price in Tenge,Evaluation,In stock,Url
55,TECNO Spark 5 32Gb,синий,7990.0,47940.0,,в 6 магазинах,https://www.citilink.ru/product/smartfon-tecno-spark-5-32gb-2gb-sinii-3g-4g-6-6-and10-wifi-gps-1499248/
56,MEIZU M10 32Gb,черный,7997.0,47982.0,4.7,в 2 магазинах,https://www.citilink.ru/product/smartfon-meizu-m10-32gb-m918h-chernyi-1208881/
57,HUAWEI Y6 (2019) 32Gb,синий,7997.0,47982.0,4.8,в 1 магазине,https://www.citilink.ru/product/smartfon-huawei-y6-2019-32gb-sinii-1129835/
58,SAMSUNG Galaxy A02 32Gb,красный,8090.0,48540.0,,в 49 магазинах,https://www.citilink.ru/product/smartfon-samsung-galaxy-a02-sm-a022-32gb-2gb-krasnyi-3g-4g-6-5-720x160-1474972/
59,SAMSUNG Galaxy A02 32Gb,синий,8090.0,48540.0,,в 47 магазинах,https://www.citilink.ru/product/smartfon-samsung-galaxy-a02-sm-a022-sinii-1474970/
60,SAMSUNG Galaxy A02 32Gb,черный,8090.0,48540.0,,в 49 магазинах,https://www.citilink.ru/product/smartfon-samsung-galaxy-a02-sm-a022-chernyi-1474963/
61,TECNO Spark 5 Air 32Gb,ледяной,8100.0,48600.0,,в 46 магазинах,https://www.citilink.ru/product/smartfon-tecno-spark-5-air-32gb-2gb-ledyanoi-3g-4g-6-95-and10go-wifi-g-1499226/
62,BQ Magic L 32Gb,красный,8100.0,48600.0,,в 5 магазинах,https://www.citilink.ru/product/smartfon-bq-magic-l-6630l-krasnyi-1448256/
63,BQ Magic L 32Gb,синий,8100.0,48600.0,,в 3 магазинах,https://www.citilink.ru/product/smartfon-bq-magic-l-6630l-sinii-1448236/
64,BQ Magic L 32Gb,черный,8100.0,48600.0,5.0,в 1 магазине,https://www.citilink.ru/product/smartfon-bq-magic-l-6630l-chernyi-1448233/
65,REALME C11 32Gb,зеленый,8490.0,50940.0,5.0,в 49 магазинах,https://www.citilink.ru/product/smartfon-realme-c11-32gb-zelenyi-1405089/
66,REALME C11 32Gb,серый,8490.0,50940.0,4.5,в 47 магазинах,https://www.citilink.ru/product/smartfon-realme-c11-32gb-seryi-1405088/
67,VIVO Y1S 32Gb,черный,8490.0,50940.0,5.0,в 48 магазинах,https://www.citilink.ru/product/smartfon-vivo-y1s-32gb-chernyi-1402311/
68,VIVO Y1S 32Gb,голубой,8490.0,50940.0,5.0,в 19 магазинах,https://www.citilink.ru/product/smartfon-vivo-y1s-32gb-goluboi-1402306/
